1.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.793627999999999929e+02,4.859999999999999737e-02,0.000000000000000000e+00
1.775250000000000057e+02,2.357999999999999818e-01,0.000000000000000000e+00
1.746305999999999869e+02,5.939999999999999725e-01,0.000000000000000000e+00
1.707930000000000064e+02,1.063800000000000079e+00,0.000000000000000000e+00
1.660446000000000026e+02,1.576799999999999979e+00,0.000000000000000000e+00
1.604123999999999910e+02,2.138399999999999856e+00,0.000000000000000000e+00
1.539684000000000026e+02,2.757600000000000051e+00,0.000000000000000000e+00
1.468079999999999927e+02,3.434400000000000119e+00,0.000000000000000000e+00
1.390266000000000020e+02,4.154399999999999871e+00,0.000000000000000000e+00
1.307286000000000001e+02,4.899600000000000399e+00,0.000000000000000000e+00
1.220202000000000027e+02,5.643000000000000682e+00,0.000000000000000000e+00
1.129986000000000104e+02,6.362999999999999545e+00,0.000000000000000000e+00
1.037646000000000015e+02,7.036200000000000010e+00,0.000000000000000000e+00
9.442079999999999984e+01,7.642799999999999372e+00,0.000000000000000000e+00
8.506980000000000075e+01,8.164799999999999613e+00,0.000000000000000000e+00
7.580879999999999086e+01,8.586000000000000298e+00,0.000000000000000000e+00
6.673859999999999104e+01,8.888400000000000745e+00,0.000000000000000000e+00
5.795280000000000342e+01,9.061200000000001253e+00,0.000000000000000000e+00
4.954139999999999588e+01,9.091799999999999216e+00,0.000000000000000000e+00
4.159079999999999444e+01,8.967600000000000904e+00,0.000000000000000000e+00
3.417660000000000053e+01,8.683199999999999363e+00,0.000000000000000000e+00
2.736540000000000106e+01,8.233200000000000074e+00,0.000000000000000000e+00
2.122019999999999840e+01,7.619399999999999729e+00,0.000000000000000000e+00
1.579320000000000057e+01,6.843599999999999461e+00,0.000000000000000000e+00
1.112219999999999942e+01,5.916600000000000747e+00,0.000000000000000000e+00
7.243199999999999861e+00,4.854600000000000470e+00,0.000000000000000000e+00
4.172399999999999665e+00,3.673800000000000399e+00,0.000000000000000000e+00
1.917000000000000037e+00,2.420999999999999819e+00,0.000000000000000000e+00
4.967999999999999639e-01,1.161000000000000032e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.967999999999999639e-01,-1.161000000000000032e+00,0.000000000000000000e+00
1.918799999999999839e+00,-2.420999999999999819e+00,0.000000000000000000e+00
4.174199999999999910e+00,-3.673800000000000399e+00,0.000000000000000000e+00
7.243199999999999861e+00,-4.854600000000000470e+00,0.000000000000000000e+00
1.112400000000000055e+01,-5.916600000000000747e+00,0.000000000000000000e+00
1.579320000000000057e+01,-6.843599999999999461e+00,0.000000000000000000e+00
2.122200000000000131e+01,-7.619399999999999729e+00,0.000000000000000000e+00
2.736720000000000041e+01,-8.233200000000000074e+00,0.000000000000000000e+00
3.417660000000000053e+01,-8.683199999999999363e+00,0.000000000000000000e+00
4.159259999999999735e+01,-8.967600000000000904e+00,0.000000000000000000e+00
4.954319999999999879e+01,-9.091799999999999216e+00,0.000000000000000000e+00
5.795459999999999923e+01,-9.061200000000001253e+00,0.000000000000000000e+00
6.673859999999999104e+01,-8.888400000000000745e+00,0.000000000000000000e+00
7.581059999999999377e+01,-8.584200000000000941e+00,0.000000000000000000e+00
8.507160000000000366e+01,-8.164799999999999613e+00,0.000000000000000000e+00
9.442260000000000275e+01,-7.642799999999999372e+00,0.000000000000000000e+00
1.037664000000000044e+02,-7.034399999999999764e+00,0.000000000000000000e+00
1.130003999999999991e+02,-6.361200000000000188e+00,0.000000000000000000e+00
1.220219999999999914e+02,-5.643000000000000682e+00,0.000000000000000000e+00
1.307322000000000060e+02,-4.899600000000000399e+00,0.000000000000000000e+00
1.390284000000000049e+02,-4.154399999999999871e+00,0.000000000000000000e+00
1.468097999999999956e+02,-3.432599999999999874e+00,0.000000000000000000e+00
1.539702000000000055e+02,-2.757600000000000051e+00,0.000000000000000000e+00
1.604141999999999939e+02,-2.138399999999999856e+00,0.000000000000000000e+00
1.660464000000000055e+02,-1.576799999999999979e+00,0.000000000000000000e+00
1.707948000000000093e+02,-1.063800000000000079e+00,0.000000000000000000e+00
1.746324000000000183e+02,-5.939999999999999725e-01,0.000000000000000000e+00
1.775268000000000086e+02,-2.357999999999999818e-01,0.000000000000000000e+00
1.793645999999999958e+02,-4.859999999999999737e-02,0.000000000000000000e+00
1.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
